Timestamp,B1_H_L,B1_H_R,B1_V_L,B1_V_R,B2_H_L,B2_H_R,B2_V_L,B2_V_R
1463606664,-3.37748,-2.62071,0.438214,1.10884,-2.04494,-2.50889,1.04576,-1.77281
1463606666,-3.4519,-2.84957,0.940524,1.30485,-1.55192,-2.2047,1.6118,-1.11584
1463606668,-3.32725,-3.19305,0.195547,1.19804,-2.05607,-2.02706,1.66061,-1.08559
1463606670,-2.79704,-3.09498,0.173522,0.98518,-1.89313,-1.94773,1.63919,0.0649389
1463606672,-2.95145,-3.13006,0.54521,1.08291,-1.57282,-2.48157,2.42117,-0.932326
1463606674,-2.71836,-2.52748,0.879462,1.04441,-1.88806,-2.32713,1.87181,-0.920575
1463606676,-3.26917,-2.95777,1.11794,0.803706,-2.16532,-2.37542,2.64012,-0.0924109
1463606678,-3.27323,-3.27059,0.425938,1.41841,-2.07067,-2.32303,1.75518,-0.186675
1463606680,-2.67907,-2.8524,0.368559,0.171386,-2.35144,-2.19505,1.13479,-0.188086
1463606682,-2.37029,-3.06603,0.869671,0.175111,-1.82819,-2.40291,1.58173,-0.15391
1463606684,-2.64576,-3.28844,0.359935,0.684181,-2.09594,-2.44077,1.77239,-0.461718
1463606686,-2.34462,-3.52614,0.23403,1.3035,-2.11188,-2.68011,2.57088,-0.60768
1463606688,-1.99548,-3.72816,0.716136,0.99412,-1.95667,-2.64693,2.14287,-0.542818
1463606690,-1.9645,-4.24462,0.201552,1.38471,-2.05787,-2.39575,2.30052,-1.52727
1463606692,-1.75572,-3.37218,0.767032,1.65358,-2.37933,-2.19215,2.04028,-1.11723
1463606694,-1.60571,-3.00491,0.32561,1.66693,-2.86337,-2.29708,1.81637,-1.47257
1463606696,-1.52224,-3.20848,0.0918839,1.17199,-2.25973,-2.37025,1.65686,-1.20907
1463606698,-2.48224,-3.88877,0.150809,1.11403,-2.62776,-1.92092,2.65044,-0.674608
1463606700,-2.03508,-3.49374,-0.296786,0.909202,-2.9135,-2.08473,2.62105,-0.910446
1463606702,-2.53436,-3.5994,-0.673333,1.39715,-2.99068,-1.85553,2.63377,-1.5357
1463606704,-2.25987,-3.17326,-0.0160872,1.1538,-2.91723,-1.92182,2.27207,-1.3545
1463606706,-2.94026,-3.21615,2.2511,1.42909,-3.17461,-1.74876,2.38953,-0.833356
1463606708,-2.78957,-3.22976,2.87415,1.34806,-3.40787,-1.84955,2.29585,-1.91109
1463606710,-2.63294,-3.38568,2.14018,1.73086,-2.99929,-1.86597,2.61148,-2.10784
1463606712,-2.67776,-3.59044,1.11794,2.08234,-3.29344,-2.32776,2.05186,-0.670125
1463606714,-2.72207,-3.39492,0.895781,1.85061,-3.10123,-2.5193,2.52843,-0.300171
1463606716,-2.92789,-3.33521,1.33061,1.77696,-3.39749,-2.33929,2.1192,-1.09801
1463606718,-2.27472,-3.18282,0.416278,1.26891,-3.49018,-2.93532,2.68961,-1.3907
1463606720,-2.65217,-3.86337,0.127896,1.05409,-3.01748,-2.65422,1.79373,-1.93802
1463606722,-2.61094,-3.6075,0.76607,1.73622,-3.21492,-2.88423,1.73978,-2.03893
1463606724,-2.96965,-3.0592,0.798746,1.67502,-3.43615,-2.67926,2.31727,-1.59033
1463606726,-3.38856,-3.36072,0.13145,1.48796,-3.53909,-2.37408,1.62989,-1.35188
1463606728,-3.58337,-3.29374,-0.162809,2.42649,-3.26497,-2.4429,1.80838,-0.846883
1463606730,-3.27472,-3.43351,0.188897,2.04977,-3.17381,-2.77912,1.57325,-1.09853
1463606732,-3.56008,-3.41139,-0.0365555,2.11092,-3.60719,-2.63403,2.37872,-2.08063
1463606734,-3.22756,-3.40163,-0.334497,1.78677,-3.01945,-2.62002,1.50016,-1.77478
1463606736,-3.20707,-3.52175,0.149192,1.7924,-3.21031,-2.50101,1.88724,-0.938421
1463606738,-2.92792,-3.21443,-0.418935,1.95756,-3.21774,-1.92829,1.44528,-0.679754
1463606740,-3.03487,-3.2682,-0.127215,1.5899,-3.08896,-2.21991,2.46495,-2.04401
1463606742,-3.13765,-3.62342,0.570899,1.88486,-2.80535,-1.72629,2.61373,-2.3815
1463606744,-3.11162,-3.93306,0.256278,1.96519,-2.69751,-1.63569,2.49947,-1.65002
1463606746,-3.00347,-3.72082,1.12715,1.94966,-2.91349,-1.46424,2.63506,-1.77829
1463606748,-3.19734,-3.87107,0.626349,1.6574,-2.96042,-1.17347,1.83743,-2.2369
1463606750,-2.65908,-3.92062,0.240409,2.06847,-3.45535,-1.03369,2.32289,-3.08219
1463606752,-2.9535,-3.58795,-0.249624,2.20688,-3.04555,-1.50694,2.37718,-3.27681
1463606754,-2.77002,-3.79736,-0.0629925,1.61765,-3.00253,-1.23439,2.39222,-3.50646
1463606756,-2.69516,-4.01252,0.0674148,1.78571,-2.77038,-1.10608,2.84618,-3.61705
1463606758,-2.30407,-3.39924,1.10475,1.50043,-3.28059,-1.11104,2.9965,-2.79922
1463606760,-2.55111,-3.52371,1.98666,1.49281,-2.96255,-1.1703,2.30792,-3.69731
1463606762,-2.8394,-3.26411,2.64258,1.89247,-3.18508,-1.07902,2.23144,-3.71206
1463606764,-2.63243,-3.34454,2.13475,2.13003,-2.95264,-1.14005,2.11495,-3.94927
1463606766,-2.37108,-3.02116,2.46645,1.80043,-2.74902,-0.898153,2.02073,-3.25868
1463606768,-2.28635,-3.9022,2.37722,1.33168,-3.11038,-0.257369,2.15819,-1.38628
1463606770,-1.84692,-3.32687,2.52881,1.80213,-3.14861,-0.00219222,2.86679,-1.73161
1463606772,-2.12875,-3.3073,2.27569,1.3939,-2.8253,-0.272133,2.66612,-0.974493
1463606774,-2.57461,-3.92225,1.92295,1.65169,-2.62804,-0.115834,2.54559,-1.60664
1463606776,-2.42352,-3.81835,2.00724,2.18922,-2.50357,-0.159343,2.63747,-1.86321
1463606778,-2.21059,-3.96113,2.22669,2.32389,-2.40205,-0.167765,2.50748,-2.32015
1463606780,-2.29163,-4.29737,1.17668,2.2261,-2.36693,-0.272507,2.93818,-0.979244
1463606782,-1.31998,-4.45507,0.986581,1.64765,-2.58459,-1.20438,2.4715,-0.175863
1463606784,-1.06325,-4.16709,1.16511,1.73785,-2.41942,-0.00193084,2.17548,-0.12287
1463606786,-1.15912,-4.31312,1.43384,1.06517,-2.94626,-1.14675,2.32898,0.190408
1463606788,-1.38704,-4.84147,2.13067,2.40187,-2.77081,-1.18803,2.07188,-0.0146652
1463606790,-1.72956,-4.83968,2.26074,2.218,-3.27857,-1.24027,2.09391,-0.485012
1463606792,-1.28286,-4.40499,3.00021,2.48403,-3.64396,-1.83392,3.15162,-0.694768
1463606794,-1.44518,-4.9708,2.84481,1.99295,-3.41116,-2.11425,2.89806,-0.797559
1463606796,-1.79126,-4.79616,2.54444,1.96521,-2.6242,-1.79596,2.74957,0.236414
1463606798,-1.4581,-4.02196,1.37959,2.70874,-2.63324,-1.92152,2.56103,-0.231719
1463606800,-1.24285,-3.89523,1.05874,2.69903,-3.1271,-1.92131,2.87121,-0.779491
1463606802,-0.520404,-3.88191,1.03948,2.68825,-1.88425,-0.523099,2.69133,-2.01657
1463606804,0.300163,-2.2175,1.73047,2.33839,0.603612,2.03394,3.59561,-0.844304
1463606806,1.66794,-1.62457,1.24337,2.06467,0.127479,1.58802,3.80765,-0.0328191
1463606808,0.0141821,-2.97195,1.51398,2.33819,-1.16073,0.365935,3.21067,-0.557133
1463606810,0.651877,-2.99904,2.02972,2.58681,-1.68434,-0.18581,3.7749,-0.907703
1463606812,0.0965132,-3.89979,3.31146,2.4396,-1.00098,0.533338,4.18706,-1.11477
1463606814,-0.368415,-3.49703,3.25066,3.08446,-1.70873,-0.0544317,4.09927,0.0306674
1463606816,-0.463541,-3.60544,1.71296,2.26055,-1.90603,-0.401467,2.67244,0.0363546
1463606818,0.242534,-2.97852,2.17929,2.33184,-0.739693,0.471682,3.14998,-0.226632
1463606820,0.14521,-3.07451,1.86627,2.21292,-0.299615,0.909489,3.21968,-0.304221
1463606822,0.518732,-2.98031,1.75017,2.08535,-0.178587,1.30169,3.64008,-1.07965
1463606824,0.54664,-2.96853,1.82286,2.55294,-0.21005,1.20778,3.97805,-0.429847
1463606826,0.19332,-3.81331,1.93344,2.61591,-1.63066,0.29047,4.08149,-0.492163
1463606828,-0.867926,-4.41186,1.46179,2.33411,-1.55578,-0.0606329,3.9955,-0.127172
1463606830,-1.08714,-4.33724,1.51666,1.74471,-2.61803,-0.826358,3.33245,-0.297708
1463606832,-2.46011,-5.18978,1.35609,1.53069,-2.77988,-1.18476,4.21421,-0.313487
1463606834,-2.55994,-5.20208,1.12046,1.84266,-2.88691,-1.31048,5.28047,-0.480267
1463606836,-2.16708,-5.36919,2.23829,1.57235,-3.59533,-1.89347,4.41499,-0.0496677
1463606838,-2.08813,-5.01867,1.7942,1.69694,-3.59775,-1.35146,4.493,-0.998145
1463606840,-1.84452,-5.16476,1.77642,1.95361,-3.1067,-1.65572,3.8524,-0.640483
1463606842,-1.48951,-4.24867,1.11108,1.98288,-3.14266,-1.36563,3.55605,0.352803
1463606844,-1.36119,-3.8294,1.01601,2.4743,-2.97589,-0.93346,3.96251,-1.29839
1463606846,-1.35401,-3.26813,0.85293,2.22018,-3.23186,-1.53421,4.08279,-1.33348
1463606848,-1.53183,-3.70058,1.07208,2.79612,-2.89252,-1.693,3.70131,-2.51916
1463606850,-1.3312,-3.1951,1.2602,2.24436,-4.02772,-1.69782,4.68772,-1.93528
1463606852,-0.702587,-3.47293,1.58728,2.43402,-3.91994,-1.83986,4.43152,-2.6784
1463606854,-1.10786,-3.66155,0.85397,1.72684,-3.86389,-1.57576,2.83858,-2.36514
1463606856,-0.925364,-3.8175,0.778325,1.43264,-3.47944,-1.00878,3.2683,-2.6836
1463606858,-0.977236,-3.62026,0.539562,1.53211,-3.48861,-1.31475,4.20276,-2.44948
1463606860,-1.92946,-3.5007,1.78646,1.93052,-3.66963,-0.737387,3.96899,-1.39173
1463606862,-1.1864,-3.82398,1.49165,1.6528,-3.03828,-0.948057,3.282,-2.51122
1463606864,-1.6734,-3.75592,1.29222,1.63923,-3.42166,-1.13071,3.62738,-2.81015
1463606866,-1.50964,-4.10797,1.81786,2.10751,-3.6877,-0.736709,3.40226,-2.27047
1463606868,-1.10435,-4.07245,2.83804,1.44571,-3.79618,-0.988527,3.55008,-2.44291
1463606870,-1.44515,-3.69079,1.73869,1.78635,-3.91773,-0.458323,3.89589,-1.84631
1463606872,-1.78655,-3.64478,1.76522,1.70513,-3.8879,-0.35791,3.88173,-1.10858
1463606874,-1.72248,-3.67128,1.69193,1.50329,-3.75285,0.00988906,3.63787,-0.899168
1463606876,-1.18876,-3.59272,2.81813,1.81131,-3.45372,-0.320088,4.08195,-0.751642
1463606878,-1.57617,-3.67501,2.48863,2.01258,-3.50538,0.211905,3.77366,-0.970408
1463606880,-1.7131,-3.60588,1.89091,1.61141,-3.3414,-0.602312,4.10361,-1.35756
1463606882,-2.14105,-3.53352,1.86699,1.66436,-3.3795,-0.578552,3.46703,-1.18429
1463606884,-1.27636,-3.18784,2.13098,1.85588,-2.95797,-0.615201,3.32246,-1.06776
1463606886,-1.41343,-3.32163,2.26825,2.34865,-3.32495,-1.0799,3.52818,-0.771359
1463606888,-1.95619,-2.9187,1.5492,2.21015,-3.16334,-1.1738,3.03844,-0.844512
1463606890,-1.97823,-3.10642,1.43265,1.73729,-3.4255,-1.13661,3.3429,-0.836326
1463606892,-2.17707,-3.12456,1.05653,1.71371,-3.21293,-1.11181,3.66262,-0.563345
1463606894,-1.75646,-2.86371,0.699873,1.67833,-2.61394,-1.29411,3.35915,-0.991519
1463606896,-1.87011,-2.64703,0.0113278,1.54684,-2.59423,-1.91081,3.10296,-0.83924
1463606898,-2.367,-2.50117,0.0588042,1.91171,-2.376,-2.02841,3.07361,-0.470585
1463606900,-1.9823,-2.41871,-0.236932,0.901467,-2.82941,-1.88388,2.72891,-1.0607
1463606902,-1.70582,-2.76768,-0.192725,1.14281,-2.44017,-2.13531,2.48041,-1.45368
1463606904,-1.63065,-2.08551,-0.717587,0.95753,-2.27724,-1.73406,2.35665,-0.463615
1463606906,-1.82913,-2.32611,-0.407169,1.07657,-2.38293,-2.42161,2.61275,0.326537
1463606908,-1.97444,-2.30883,-0.391162,1.40746,-2.3489,-2.23126,2.48414,-0.697927
1463606910,-2.44825,-2.84549,-1.0437,1.01435,-2.0158,-2.58736,1.89298,-0.897063
1463606912,-1.98506,-2.23293,-1.20897,1.43483,-2.04131,-2.71491,2.22644,-0.925325
1463606914,-2.43417,-1.95876,-1.13748,1.10545,-2.14359,-3.0627,2.09638,-0.780648
1463606916,-2.49556,-1.72373,-0.82503,1.10448,-1.73382,-2.80973,2.20251,-0.24708
1463606918,-2.31096,-1.5597,-0.600856,1.04103,-1.93435,-2.81075,1.96687,-1.12509
1463606920,-2.34329,-1.97486,-0.721038,1.99587,-2.42175,-2.65265,2.43448,-0.941192
1463606922,-2.4059,-2.46147,-1.93273,1.57552,-2.27538,-2.64512,2.42231,-0.229168
1463606924,-1.58735,-1.52772,-1.61984,2.23049,-2.08559,-3.1767,3.16929,-1.07563
1463606926,-2.38213,-1.35713,-1.03605,2.0827,-1.84656,-2.81782,2.09071,-1.87656
1463606928,-2.93159,-2.05031,0.426087,0.981487,-1.68681,-2.46759,1.65657,-2.04193
1463606930,-2.13678,-1.84239,-1.38594,0.391194,-1.70761,-2.12349,1.89854,-1.73278
1463606932,-2.94961,-2.37383,-2.53512,-0.194299,-1.6659,-2.47352,1.94144,-2.00174
1463606934,-2.81695,-2.07854,-2.0918,0.259676,-1.60842,-2.67415,1.17674,-2.5655
1463606936,-2.86625,-2.5218,-1.51382,0.547897,-1.76897,-2.2183,1.47082,-2.62262
1463606938,-3.16819,-2.44595,-1.29983,0.629038,-1.99782,-2.26759,0.627205,-2.86483
1463606940,-2.87124,-2.40371,-2.20923,1.10107,-1.78488,-2.34547,0.978208,-2.35126
1463606942,-2.83181,-2.27054,-1.51107,0.815522,-1.65312,-2.34418,1.27036,-1.76863
1463606944,-2.87766,-2.44649,-1.4256,1.27543,-1.89506,-2.34599,1.47403,-1.65475
1463606946,-2.72509,-2.35616,-1.45277,1.44513,-2.14413,-1.62834,1.50438,-1.29556
1463606948,-2.66116,-2.40934,-2.12569,0.847775,-2.35353,-1.54195,2.39823,-1.00125
1463606950,-2.61102,-1.99364,-1.88935,0.639536,-1.98311,-1.93662,2.43917,-1.12459
1463606952,-2.95085,-2.13877,-1.54923,0.869366,-1.73968,-2.26951,2.34121,-1.07462
1463606954,-2.9006,-2.05496,-2.35507,1.09819,-2.05459,-1.33254,2.02324,-1.09935
1463606956,-2.8861,-1.91049,-1.81916,1.00538,-2.24075,-2.38904,2.01197,-0.26981
1463606958,-3.01525,-2.21599,-1.75066,1.34912,-1.77337,-2.66228,1.95446,-1.07142
1463606960,-2.74928,-2.13928,-1.58592,0.912915,-2.32223,-3.19756,1.70822,-0.830882
1463606962,-2.73604,-1.9578,-1.46383,0.78798,-2.28998,-3.27331,2.95296,-0.770122
1463606964,-2.46158,-1.82675,-1.0724,1.76349,-2.23653,-3.03171,2.08417,-0.373007
1463606966,-2.22236,-1.86531,-1.13348,1.33984,-2.34,-3.20993,3.3904,0.0828368
1463606968,-2.68508,-1.85275,-0.662352,0.66968,-2.40828,-3.26031,3.24867,0.00989033
1463606970,-2.80694,-1.6169,-1.14073,0.528762,-2.16639,-3.50842,2.8426,-0.357516
1463606972,-2.51718,-1.72109,-1.05864,0.261834,-1.97873,-3.48857,2.57492,-0.047369
1463606974,-3.13203,-1.68191,-1.19358,0.990443,-2.09527,-3.5233,1.60829,1.20328
1463606976,-3.31554,-1.68297,-1.4684,0.627657,-2.80478,-3.62736,1.83835,0.378144
1463606978,-3.22317,-1.95603,-1.25015,0.68629,-2.58004,-3.79654,2.19551,-0.632243
1463606980,-2.85498,-1.18696,-1.1274,0.458613,-2.56711,-4.09304,2.03095,-0.127382
1463606982,-2.92206,-1.86692,-0.36043,0.868179,-2.77178,-4.08965,1.02398,0.52894
1463606984,-2.87996,-1.78496,-0.85119,1.07277,-2.34759,-4.00099,1.26572,-0.0469345
1463606986,-2.79962,-1.55383,-0.987648,0.832095,-2.40619,-3.70379,1.28638,-1.48709
1463606988,-2.8823,-1.37624,-0.941164,0.838757,-2.2711,-4.24332,2.23313,-1.62069
1463606990,-3.24275,-1.79348,-0.577721,0.391995,-2.70367,-4.35173,1.87763,-0.679768
1463606992,-2.78241,-1.95134,1.19741,0.616206,-2.61986,-4.14837,1.91343,-0.11011
1463606994,-3.45979,-1.85828,-0.275806,0.663701,-2.08169,-3.48013,1.80891,0.284762
1463606996,-3.03297,-1.56245,0.596507,1.19993,-2.36067,-4.06986,2.46321,0.272828
1463606998,-3.11738,-1.71374,0.107662,0.971709,-2.28388,-3.85783,1.55792,0.972211
1463607000,-2.59752,-1.68395,-0.38492,0.983615,-2.47438,-3.8137,1.54771,1.24313
